NEW_KEY_CODE,Lake_Name,LATITUDE,LONGITUDE,EDU,DR_COD2,LP,AVGD_M,MAXD_M,TP,ALK,SEC,CHLRD,CHLA,COLOR,NITRATE,TN,LK_AREA_HA,LCL_AREA_HA,NET_AREA_HA,UPDIST_NET,UPDIST_LCL,URB_A,AGR_A,FOC_A,FOD_A,FOR_A,WAT_A,WEF_A,WEE_A,WET_A,URB_B,AGR_B,FOC_B,FOD_B,FOR_B,WAT_B,WEF_B,WEE_B,WET_B,URB_C,AGR_C,FOC_C,FOD_C,FOR_C,WAT_C,WEF_C,WEE_C,WET_C,URB_D,AGR_D,FOC_D,FOD_D,FOR_D,WAT_D,WEF_D,WEE_D,WET_D,URB_E,AGR_E,FOC_E,FOD_E,FOR_E,WAT_E,WEF_E,WEE_E,WET_E,URB_F,AGR_F,FOC_F,FOD_F,FOR_F,WAT_F,WEF_F,WEE_F,WET_F,URB_G,AGR_G,FOC_G,FOD_G,FOR_G,WAT_G,WEF_G,WEE_G,WET_G,URB_H,AGR_H,FOC_H,FOD_H,FOR_H,WAT_H,WEF_H,WEE_H,WET_H
54_151,Hillsview Lake,43.71389,-85.37306,5,DRSTLK,F,3.5,12.192,25,121,2.286,2.4,7.4,36,10,891,39.906,1919.852,2012.744,19.736,19.732,20.287,1.352,2.331,34.240,36.571,5.769,14.657,11.203,25.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.873,2.867,4.507,59.714,64.222,0.628,12.065,3.814,15.879,2.773,11.151,5.007,57.763,62.770,0.628,8.170,2.414,10.584,1.853,14.256,8.624,51.512,60.136,0.419,6.917,6.347,13.265,0.501,36.474,5.922,32.367,38.289,0.720,9.397,3.706,13.103,0.000,32.016,6.355,23.437,29.792,0.133,15.565,6.530,22.095,0.478,36.436,5.657,32.553,38.211,1.146,9.151,3.535,12.686
45_1,Cedar Lake,44.79723,-85.6425,5,DRST,IO,8,14.0208,9,152,3.048,3.8,1.1,5,460,747,99.654,1592.895,,,20.123,23.948,9.313,8.107,39.414,47.520,0.804,16.826,0.000,16.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.089,27.980,2.402,26.125,28.526,0.633,13.485,0.000,13.485,16.896,25.081,1.486,25.800,27.286,0.633,8.373,0.000,8.373,12.935,23.448,1.051,31.010,32.061,0.430,7.424,0.000,7.424,8.918,24.244,2.773,33.207,35.980,0.213,4.935,0.000,4.935,15.258,11.950,3.510,35.437,38.947,0.177,8.226,0.000,8.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61_126,Duck Lake,43.3375,-86.39167,5,DRST,IO,0,19.8,14,83,3.9624,6.5,4.3,11,4,337,99.839,5548.464,,,20.741,25.734,0.000,0.000,52.425,52.425,15.551,0.000,5.582,5.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.558,0.000,5.204,66.385,71.590,1.883,0.000,3.590,3.590,7.568,0.000,4.213,72.739,76.952,1.883,0.146,3.097,3.243,7.477,0.495,4.295,74.280,78.575,1.425,0.952,2.343,3.295,9.434,12.844,11.431,52.821,64.252,0.190,0.368,0.257,0.625,9.471,10.930,9.839,55.382,65.222,0.669,2.008,2.678,4.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36_355,Sunset Lake,46.1325,-88.59667,8,DRSTLK,F,5,16.4592,10,22,3.6576,1.3,3.7,16,9,442,214.934,1614.323,2691.286,23.245,20.798,66.768,4.440,0.000,13.179,13.179,1.332,2.206,0.000,2.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.744,11.075,0.000,47.285,47.285,0.201,3.333,0.000,3.333,10.578,7.011,0.000,59.218,59.218,0.201,5.474,0.000,5.474,7.862,5.108,0.381,61.937,62.318,0.146,4.675,0.000,4.675,4.768,3.540,1.247,73.836,75.083,0.084,2.688,0.000,2.688,3.579,1.483,2.054,78.672,80.725,0.051,2.265,0.000,2.265,2.863,2.897,2.361,72.497,74.858,2.350,3.256,0.000,3.256
62_128,Fremont Lake,43.45473,-85.96917,5,DRST,IH,9.9,26.8224,23,138,1.6764,27,12,8.2,12,755,333.756,2142.464,,,22.658,59.576,12.961,0.671,14.538,15.209,0.853,11.401,0.000,11.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.698,46.814,0.147,9.699,9.846,0.440,2.946,0.000,2.946,33.416,48.642,0.081,11.251,11.332,0.440,2.374,0.000,2.374,36.918,49.812,0.389,8.464,8.853,0.294,1.587,0.000,1.587,28.047,62.689,0.288,5.846,6.134,0.155,1.424,0.050,1.474,28.724,58.752,0.000,8.634,8.634,0.101,1.793,0.081,1.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
81_107,Base Line Lake,42.42695,-83.89306,16,DRSTLK,F,9.5,19.5072,24,183,3.5052,49,6.8,14,23,554,99.575,4484.982,100688.650,682.887,23.158,68.384,0.000,1.673,23.274,24.948,2.863,0.158,0.000,0.158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.373,13.041,4.439,45.830,50.269,2.085,0.843,0.000,0.844,19.503,24.674,2.155,46.601,48.756,2.085,0.409,1.812,2.221,16.608,30.178,1.484,39.630,41.114,2.127,1.913,2.107,4.020,5.368,37.894,0.448,25.148,25.597,0.473,4.902,0.425,5.327,5.394,27.184,0.212,21.494,21.706,0.217,10.388,0.741,11.128,22.612,19.045,1.488,18.577,20.065,5.709,5.085,2.161,7.246
41_464,Big Wabasis Lake,43.14,-85.37139,3,DRSTLK,F,7.6,17.4,19,137,2.7432,8,7,9,3,585,162.159,4633.072,4890.518,25.805,23.372,22.649,1.216,0.000,41.489,41.489,1.127,19.108,10.856,29.964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.304,23.590,2.455,40.299,42.754,1.565,10.782,5.235,16.018,6.468,36.520,2.498,32.894,35.392,1.565,9.166,3.161,12.327,5.223,43.710,1.760,28.535,30.295,2.083,7.872,3.016,10.889,1.789,57.771,0.592,27.238,27.830,0.742,3.363,1.900,5.264,0.952,24.706,1.206,49.460,50.666,0.373,9.133,1.631,10.764,2.101,57.064,0.561,27.022,27.582,1.086,3.342,1.874,5.216
7_160,Ruth Lake,46.56056,-88.21445,8,DRSTLK,F,3.4,10.9728,15,12,1.8288,5.3,3.1,71,390,778,80.489,3081.960,4163.335,32.216,23.881,29.629,0.000,21.080,29.569,50.650,6.536,13.150,0.000,13.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.863,0.000,32.119,39.725,71.844,1.861,9.808,2.722,12.530,4.768,0.000,27.195,50.687,77.882,1.861,9.023,3.208,12.231,2.735,0.000,27.838,56.278,84.116,1.492,6.574,2.613,9.188,1.007,0.000,26.385,60.404,86.789,0.934,6.855,2.334,9.189,1.354,0.000,28.772,35.568,64.340,0.530,19.136,11.120,30.256,0.766,0.000,43.134,23.047,66.181,1.407,6.653,1.927,8.580
34_21,Morrison Lake,42.86389,-85.20195,3,DRST,IO,3.9,10.9728,26,146,0,35.7,12,0,1,0,127.040,2601.676,,,24.133,57.774,11.487,0.000,13.124,13.124,13.298,1.531,0.000,1.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.135,41.833,0.800,24.092,24.891,1.472,3.475,0.000,3.475,12.651,57.144,0.509,21.875,22.384,1.472,4.405,0.000,4.405,8.583,61.932,0.334,20.251,20.586,0.960,5.546,0.000,5.546,5.407,74.946,0.210,13.502,13.712,0.354,3.668,0.000,3.668,3.297,66.646,0.051,18.935,18.986,0.041,9.544,0.000,9.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
42_146,Fanny Hooe Lake,47.46389,-87.85639,6,DRSTLK,T,6.4,12.192,16,53,3.9624,2.9,2.28,19,140,342,93.176,2551.372,4004.537,33.237,25.725,20.883,0.000,77.763,0.000,77.763,1.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.278,0.000,81.844,3.059,84.903,0.630,4.393,0.577,4.970,4.397,0.000,72.545,17.768,90.314,0.630,3.484,0.582,4.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.814,0.000,26.247,68.405,94.652,0.327,2.437,0.641,3.078,0.478,0.000,26.583,64.575,91.158,0.116,6.751,1.447,8.198,1.437,0.000,20.193,42.605,62.798,0.817,3.052,0.611,3.663
36_768,Tamarack Lake,46.24334,-88.98889,6,DRSTLK,F,3.48,4.572,24,33,1.2192,1.2,9.4,61,30,701,134.136,5656.443,6752.597,33.433,28.155,18.431,0.000,1.075,61.042,62.118,3.226,10.135,0.000,10.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.829,0.000,9.614,76.906,86.520,1.545,4.942,0.000,4.942,3.144,0.000,13.018,73.910,86.929,1.545,6.737,0.000,6.737,2.233,0.000,15.273,70.612,85.885,1.357,6.826,2.530,9.357,0.728,0.000,21.460,69.392,90.852,0.689,6.553,0.902,7.455,0.157,0.000,28.590,43.556,72.146,0.981,25.805,0.776,26.581,0.666,0.000,20.523,69.672,90.194,1.855,5.805,1.249,7.053
4_42,Long Lake,45.2175,-83.48389,5,DRSTLK,F,3.2,7.62,5,125,3.048,6.1,2.3,5,14,463,2164.014,8823.724,10439.337,31.455,28.564,65.991,0.838,0.087,23.895,23.982,3.785,0.500,0.712,1.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.946,2.437,2.949,59.447,62.395,0.556,1.362,0.664,2.026,15.255,2.410,5.164,63.370,68.534,0.556,1.684,0.883,2.568,11.865,2.470,7.240,65.301,72.541,0.496,1.770,0.821,2.590,4.675,20.005,15.506,49.991,65.496,0.304,2.120,0.347,2.466,0.287,11.914,20.589,46.210,66.798,0.151,15.624,2.688,18.312,4.028,21.061,16.468,48.043,64.511,0.581,2.081,0.322,2.403
5_94,Ben-way Lake,45.1,-85.25834,5,DRSTLK,F,4.6,12.8016,14,169,3.048,3.3,6.8,11,52,437,51.389,2194.126,17149.150,180.504,29.635,42.591,0.304,2.119,16.355,18.474,1.696,14.184,9.446,23.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.448,11.303,2.967,18.350,21.316,0.296,18.037,2.499,20.536,7.600,12.922,9.691,30.126,39.817,0.296,10.498,1.850,12.348,4.845,18.670,8.165,37.730,45.895,0.189,7.393,1.179,8.573,1.564,37.478,5.927,32.129,38.057,0.477,4.229,0.651,4.880,0.642,34.742,5.882,28.337,34.219,0.146,7.950,0.956,8.906,3.147,24.444,7.192,44.022,51.213,2.204,2.975,0.474,3.449
28_124,Duck Lake,44.62306,-85.74973,5,DRSTLK,F,7.3,29.8704,3,133,4.1148,4.2,1.1,4.3,9,254,786.534,7878.224,8184.563,31.439,30.507,51.554,0.000,0.000,27.045,27.045,1.528,19.575,0.000,19.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.439,1.760,3.488,46.589,50.077,0.368,18.009,0.000,18.009,14.395,4.574,3.933,53.285,57.218,0.368,16.048,0.000,16.048,10.444,4.472,4.388,55.770,60.158,0.251,16.885,0.000,16.885,6.296,7.950,13.436,50.539,63.975,0.241,5.924,0.211,6.135,2.658,10.069,7.936,53.519,61.455,0.029,16.737,0.000,16.737,6.434,8.093,13.443,50.396,63.838,0.657,5.820,0.294,6.115
5_110,Ellsworth Lake,45.16195,-85.24334,5,DRSTLK,F,5.2,12.8016,16,169,3.048,3.4,8.3,11,67,487,43.024,3020.675,14169.782,143.169,32.072,49.183,0.000,0.000,35.218,35.218,3.569,5.676,0.000,5.676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.288,8.131,1.296,28.232,29.528,0.459,2.355,0.000,2.355,29.192,22.148,1.388,22.205,23.593,0.459,1.499,0.000,1.499,22.666,34.150,2.065,21.227,23.293,0.342,1.335,0.000,1.335,5.429,36.851,7.800,29.902,37.702,0.076,4.943,0.112,5.055,4.170,20.751,15.994,31.687,47.681,0.027,14.048,0.000,14.048,3.352,22.599,7.452,46.328,53.780,2.059,2.776,0.473,3.249
8_731,Duncan Lake,42.74945,-85.53445,3,DRST,IO,7.6,16.764,34,183,1.3716,13,10,18,720,1702,52.505,4258.561,,,33.098,43.151,14.014,0.000,30.379,30.379,4.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.848,64.520,0.000,17.850,17.850,0.390,0.915,0.000,0.915,5.329,73.828,0.000,14.492,14.492,0.390,1.980,0.158,2.137,3.214,80.210,0.014,11.967,11.981,0.235,1.300,0.242,1.542,2.357,80.686,0.163,12.314,12.478,0.324,1.234,0.217,1.450,2.961,67.156,0.434,22.710,23.144,0.102,2.569,0.771,3.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13_144,Wabascon Lake,42.41112,-85.22389,3,DRSTLK,F,6,13.716,52,189,1.2192,4.5,5.1,45,3,855,28.884,5373.078,7871.020,48.088,33.471,9.635,7.727,0.000,26.674,26.674,6.475,46.758,0.000,46.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.545,24.747,0.525,28.313,28.838,1.844,21.081,0.000,21.081,7.372,34.154,1.055,28.373,29.428,1.844,15.393,0.975,16.368,7.758,31.904,2.316,30.430,32.746,1.102,11.717,2.300,14.017,3.510,39.428,1.947,28.535,30.482,0.713,12.414,4.846,17.260,2.433,13.073,0.632,25.266,25.898,0.312,37.515,17.680,55.195,2.953,43.998,1.688,27.608,29.295,1.044,11.426,4.041,15.467
60_74,McCormick Lake,44.95973,-84.24945,5,DRST,IH,12.8,23.7744,3,177,4.2672,3.4,2.5,5,5,170,40.764,4867.787,,,36.281,5.286,0.000,13.017,69.048,82.064,3.179,9.471,0.000,9.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.821,0.000,10.618,81.914,92.531,0.302,1.855,0.000,1.855,2.385,0.000,10.408,84.393,94.801,0.302,0.918,0.911,1.828,1.435,0.000,12.620,79.082,91.703,0.182,0.552,0.673,1.225,1.888,1.167,11.852,78.594,90.446,0.019,0.057,0.070,0.127,0.344,0.000,14.707,82.643,97.350,0.025,0.000,0.470,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60_93,Lake Fifteen,44.98778,-84.17695,5,DRSTLK,F,9.4,16.764,3,186,4.2672,3.1,3.2,6,10,211,36.518,5637.904,10546.454,75.910,39.629,11.020,0.000,64.115,2.522,66.637,13.402,3.689,0.000,3.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.532,4.074,44.152,27.312,71.464,1.661,3.192,0.000,3.192,4.946,10.067,29.755,41.536,71.290,1.661,3.916,0.273,4.189,3.083,10.742,23.912,48.772,72.684,1.148,4.817,0.415,5.232,0.755,8.818,12.224,65.226,77.450,0.443,1.542,0.128,1.670,0.041,4.982,30.810,50.832,81.643,0.427,4.972,0.112,5.084,1.276,5.252,12.012,71.182,83.194,0.585,0.852,0.100,0.953
5_75,Intermediate Lake,45.02417,-85.22722,5,DRSTLK,F,2.6,6.096,8,139,2.4384,4.6,1.6,7,25,403,635.799,6066.468,28130.344,269.143,44.940,56.177,2.638,7.595,15.878,23.473,1.775,6.402,0.000,6.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.297,11.778,5.649,33.319,38.968,0.237,3.069,0.000,3.069,14.379,11.096,4.757,45.376,50.133,0.237,1.967,0.000,1.967,10.185,10.955,4.185,51.361,55.546,0.160,1.556,0.000,1.556,5.600,22.755,4.031,47.047,51.077,0.120,1.150,0.080,1.230,8.229,15.111,4.140,49.420,53.560,0.210,3.516,0.000,3.516,3.456,27.587,6.521,41.197,47.719,1.947,2.619,0.373,2.992
24_31,Pickerel Lake,45.39612,-84.76945,5,DRST,IH,3.1,21.336,4,138,3.0734,2.4,1.6,5,21,357,436.038,11769.050,,,45.051,26.102,8.881,21.134,34.178,55.313,1.149,6.454,0.215,6.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.427,16.348,24.370,39.975,64.345,0.113,2.434,0.225,2.659,4.055,20.339,23.113,36.258,59.371,0.113,1.323,0.465,1.788,3.091,23.805,22.022,37.209,59.231,0.074,1.417,0.319,1.737,1.202,9.854,17.770,57.840,75.610,0.024,0.757,0.295,1.052,1.181,7.445,26.617,53.470,80.087,0.056,2.309,0.607,2.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5_55,Clam Lake,44.93612,-85.27334,5,DRSTLK,F,4,8.8392,7,150,3.048,3.7,1.6,6,150,336,176.958,7185.324,48529.079,411.145,46.848,44.167,2.609,16.203,4.474,20.677,2.522,6.591,16.488,23.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.036,9.277,20.726,14.964,35.691,0.294,5.922,6.175,12.097,7.649,13.170,18.757,21.315,40.072,0.294,3.754,3.469,7.223,5.743,16.737,16.819,22.562,39.381,0.210,2.833,2.886,5.719,2.494,13.427,11.423,43.535,54.958,0.551,0.807,1.303,2.110,2.131,20.652,21.731,26.487,48.218,0.053,2.421,5.885,8.306,3.905,20.493,7.993,42.670,50.663,4.088,2.020,0.474,2.494
5_89,Sixmile Lake,45.12028,-85.20223,5,DRSTLK,F,4,9.4,17,163,1.8288,2.7,2.8,11,23,446,149.671,3942.027,9127.213,95.874,47.679,51.613,5.071,6.131,24.232,30.363,5.345,3.269,0.000,3.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.536,10.201,3.781,45.359,49.140,0.501,1.426,0.000,1.426,9.287,9.653,2.207,58.030,60.238,0.501,0.991,0.000,0.991,6.174,13.623,1.971,60.414,62.384,0.325,1.030,0.104,1.135,3.644,24.457,2.197,54.121,56.317,0.181,1.151,0.564,1.714,1.956,18.991,4.589,51.054,55.643,0.090,3.826,1.929,5.756,2.482,18.529,7.870,53.752,61.622,0.531,1.999,0.640,2.639
12_73,Matteson Lake,41.93028,-85.20695,3,DRST,IH,4.6,11.5824,25,156,1.9812,11.4,2.3,19,65,758,126.049,4451.754,,,51.492,42.988,14.419,0.000,14.426,14.426,2.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.981,55.136,0.000,17.387,17.387,0.258,0.000,0.000,0.000,7.977,67.453,0.000,17.479,17.479,0.258,0.000,0.000,0.000,5.760,67.262,0.000,19.870,19.870,0.169,0.000,0.214,0.214,1.496,80.255,0.000,14.393,14.393,0.044,0.000,0.055,0.055,0.644,68.054,0.000,25.527,25.527,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
61_54,Bear Lake,43.24778,-86.29306,5,DRST,IH,2.2,3.7,51,100,0.762,6.1,17,17,3,1238,161.363,7245.428,,,51.781,75.427,6.602,1.317,2.968,4.285,5.528,0.000,8.157,8.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.947,10.634,0.653,8.446,9.099,1.053,0.000,3.773,3.773,65.776,8.491,0.684,15.172,15.856,1.053,0.000,5.405,5.405,64.576,7.374,0.737,16.970,17.707,0.844,0.000,4.750,4.750,18.156,15.944,4.099,43.234,47.333,0.592,0.370,0.555,0.925,12.620,16.259,3.893,45.766,49.659,0.099,1.350,1.763,3.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15_25,Walloon Lake,45.26139,-84.93389,5,DRST,IO,10.5,30.48,6,111,4.2672,3.8,0.88,4,4,355,1852.680,8348.552,,,57.050,56.171,0.983,3.029,28.133,31.162,17.048,1.805,0.534,2.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.054,9.867,6.376,48.897,55.273,10.338,2.382,0.184,2.566,10.554,18.741,5.294,49.159,54.452,10.338,1.559,0.141,1.700,8.486,22.648,5.569,46.539,52.108,8.579,1.332,0.106,1.437,6.427,28.570,6.051,41.235,47.286,5.954,1.302,0.091,1.393,6.025,19.534,11.463,42.260,53.723,7.589,4.812,0.231,5.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5_2,Elk Lake,44.89639,-85.37389,5,DRSTLK,T,20.5,58.5216,7,124,3.9624,4.7,0.6,1,240,347,3247.238,8323.326,123193.526,626.247,63.615,58.270,2.193,7.618,9.168,16.785,6.483,4.503,2.684,7.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.541,17.353,12.792,15.923,28.715,0.914,4.100,0.751,4.851,13.434,31.075,9.593,14.893,24.486,0.914,4.235,1.004,5.240,10.076,38.576,9.040,14.331,23.371,0.679,3.733,0.745,4.478,6.071,25.640,16.839,24.234,41.073,0.548,4.276,0.484,4.760,2.360,23.449,11.559,21.002,32.562,0.042,14.937,0.599,15.536,4.485,18.399,10.405,38.558,48.963,8.979,1.371,0.405,1.777
65_133,DeVoe Lake,44.4025,-84.02417,4,DRST,IH,6.2,16.1544,8,166,2.1336,2.6,2.3,11,9,452,47.621,6267.808,,,66.036,2.797,0.000,0.234,49.254,49.488,5.571,42.143,0.000,42.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.972,0.000,0.144,66.274,66.418,5.021,23.541,0.000,23.541,1.326,0.000,1.824,62.660,64.484,5.021,27.264,0.000,27.264,1.481,0.000,7.059,60.173,67.231,3.431,23.573,0.000,23.573,1.624,18.480,6.972,53.200,60.172,0.787,4.701,0.098,4.799,0.758,14.736,13.947,45.685,59.631,0.658,10.029,0.148,10.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24_27,Crooked Lake,45.41473,-84.83445,5,DRSTLK,F,3,15.24,6,137,2.5908,2.4,0.79,5,25,338,953.423,12966.568,26323.394,118.630,68.459,43.882,2.785,7.897,19.914,27.811,0.685,2.975,11.429,14.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.721,10.864,11.451,33.619,45.070,0.088,3.537,2.891,6.428,12.210,19.001,12.429,32.997,45.426,0.088,2.984,1.713,4.697,10.573,20.139,11.303,34.311,45.613,0.063,3.374,1.296,4.670,4.255,15.682,8.438,55.902,64.340,0.026,1.448,0.371,1.819,4.198,18.763,13.855,45.791,59.647,0.009,5.420,1.494,6.914,3.386,13.185,12.375,54.398,66.773,2.242,1.320,0.337,1.657
51_167,Arcadia Lake,44.48917,-86.24028,5,DRST,IO,2,9.4,21,124,2.286,7.5,4.2,9,124,532,98.246,6395.708,,,69.690,11.712,0.003,0.000,9.510,9.510,5.209,0.736,46.019,46.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.388,14.364,1.671,7.645,9.316,0.722,2.529,29.688,32.217,10.676,15.135,2.603,14.369,16.972,0.722,14.886,16.130,31.016,7.058,16.934,2.192,19.606,21.798,0.471,18.367,10.522,28.889,1.355,24.790,4.522,33.111,37.633,0.119,4.605,1.957,6.563,1.185,15.774,2.499,31.871,34.369,0.426,14.383,8.193,22.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38_396,Vandercook Lake,42.19084,-84.40223,3,DRSTLK,F,7,12.8016,22,225,1.6764,13.1,5.8,29,43,759,58.594,12927.244,16131.287,95.246,92.424,57.859,3.904,0.000,17.963,17.963,8.452,11.823,0.000,11.823,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.367,9.120,0.000,19.054,19.054,0.756,16.906,0.000,16.906,49.322,6.503,0.000,16.505,16.505,0.756,26.914,0.000,26.914,39.700,15.420,0.582,17.504,18.085,0.471,26.244,0.000,26.244,13.413,43.592,1.843,22.404,24.247,0.616,11.744,0.885,12.629,8.333,14.717,2.048,26.566,28.614,1.116,41.472,0.445,41.917,14.050,41.214,1.733,22.161,23.895,2.915,10.065,1.240,11.305
5_51,Torch Lake,44.98056,-85.30112,5,DRSTLK,F,42.5,86.868,3,128,3.9624,3.9,0.6,2,340,507,7575.072,12036.884,60743.064,503.878,92.733,64.848,0.130,2.260,20.082,22.342,1.089,0.838,0.000,0.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.192,5.574,6.171,37.684,43.855,0.148,1.363,0.399,1.762,15.043,14.335,6.197,38.022,44.219,0.148,1.419,0.276,1.695,11.841,19.497,6.485,37.059,43.543,0.116,1.619,0.258,1.877,7.007,25.384,8.327,35.770,44.097,0.096,1.746,0.215,1.961,4.904,24.551,9.401,32.834,42.236,0.049,5.721,0.040,5.761,4.516,21.403,8.041,41.178,49.219,3.543,1.960,0.442,2.401
5_50,Lake Bellaire,44.95334,-85.21889,5,DRSTLK,F,12.7,28.956,12,144,2.286,4.7,2,8,130,363,723.728,11853.900,40619.457,364.297,95.127,37.046,0.244,21.691,10.464,32.155,12.175,8.760,6.624,15.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.484,8.213,21.305,20.168,41.473,1.476,7.283,1.700,8.982,10.342,12.780,16.754,25.345,42.099,1.476,4.478,1.031,5.509,11.558,13.685,13.775,31.166,44.941,1.027,3.278,0.718,3.995,6.205,10.291,10.298,50.506,60.804,0.475,1.545,0.246,1.792,3.276,6.803,20.769,51.734,72.503,0.955,3.827,0.553,4.381,4.212,22.109,7.523,43.270,50.794,3.039,2.266,0.330,2.596
10_39,Platte Lake,44.69973,-86.11334,5,DRSTLK,F,8.2296,27.432,6,0,0,0,3.4,0,53,339,1024.431,20490.324,44903.154,120.568,96.592,68.829,0.000,3.502,12.971,16.473,4.143,10.095,0.028,10.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.534,1.373,13.039,39.133,52.171,0.626,12.696,1.151,13.847,16.422,2.362,19.300,44.049,63.349,0.626,8.762,0.844,9.605,12.605,2.494,23.577,45.739,69.316,0.444,7.204,0.599,7.803,2.930,4.691,13.664,54.548,68.213,0.079,1.495,0.060,1.555,4.472,1.990,14.451,51.815,66.266,0.164,8.316,0.486,8.802,14.388,6.085,17.193,17.067,34.260,4.251,2.411,1.662,4.074
71_75,Sunken Lake,45.21028,-83.72306,5,DRSTLK,F,3.4,6.4,21,173,1.8288,2.5,5.1,24,4,596,28.947,26129.914,32617.299,144.436,128.955,0.000,2.025,5.840,81.372,87.212,8.299,2.224,0.240,2.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.957,1.716,75.991,77.707,2.194,0.533,1.536,2.069,0.000,30.834,5.004,58.873,63.877,2.194,0.233,2.106,2.339,0.000,45.341,3.497,45.663,49.160,1.955,0.149,1.352,1.501,0.341,29.125,11.498,50.366,61.864,0.162,4.467,0.248,4.716,0.107,17.632,7.855,53.054,60.909,1.111,15.227,0.517,15.744,0.717,23.342,14.336,51.557,65.894,1.533,4.539,0.634,5.173
16_193,Burt Lake,45.48362,-84.65834,5,DRSTLK,F,7.5,22.2504,6,139,3.048,4.4,1,4,17,219,7038.434,20224.785,72567.011,444.414,140.628,52.993,0.078,6.463,23.502,29.965,4.215,2.772,3.588,6.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.495,3.440,11.593,52.056,63.649,0.483,2.060,2.084,4.144,11.697,4.853,13.387,56.763,70.150,0.483,1.615,1.253,2.869,9.945,7.131,12.841,57.225,70.066,0.348,1.196,0.926,2.122,4.814,14.246,9.883,56.989,66.872,0.124,1.075,0.760,1.835,3.881,10.808,10.032,54.911,64.944,0.064,3.627,3.616,7.243,3.489,13.094,10.190,56.264,66.455,2.519,2.442,0.382,2.825
